thetaL, thetaR, a, b
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.256782, 4.358738, 17.000000, 18.000000
4.605493, 3.877022, 17.000000, 18.000000
4.728220, 3.708340, 13.000000, 14.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.200405, 3.518112, 11.000000, 12.000000
5.208391, 2.876459, 11.000000, 13.000000
5.152660, 2.903769, 11.000000, 12.000000
5.152660, 2.903769, 11.000000, 12.000000
5.152660, 2.903769, 11.000000, 12.000000
5.435905, 2.880126, 11.000000, 12.000000
5.435905, 2.880126, 11.000000, 12.000000
5.435905, 2.880126, 11.000000, 12.000000
5.435905, 2.880126, 11.000000, 12.000000
5.435905, 2.880126, 11.000000, 12.000000
4.885096, 3.062660, 11.000000, 14.000000
4.893287, 3.037438, 11.000000, 14.000000
4.717439, 2.730515, 12.000000, 15.000000
4.773214, 2.934891, 12.000000, 13.000000
4.773214, 2.934891, 12.000000, 13.000000
4.773214, 2.934891, 12.000000, 13.000000
4.773214, 2.934891, 12.000000, 13.000000
4.773214, 2.934891, 12.000000, 13.000000
4.839194, 3.410391, 15.000000, 17.000000
4.474685, 3.535955, 17.000000, 18.000000
4.474685, 3.535955, 17.000000, 18.000000
4.474685, 3.535955, 17.000000, 18.000000
4.474685, 3.535955, 17.000000, 18.000000
4.474685, 3.535955, 17.000000, 18.000000
4.474685, 3.535955, 17.000000, 18.000000
4.474685, 3.535955, 17.000000, 18.000000
4.474685, 3.535955, 17.000000, 18.000000
4.474685, 3.535955, 17.000000, 18.000000
4.474685, 3.535955, 17.000000, 18.000000
4.474685, 3.535955, 17.000000, 18.000000
4.474685, 3.535955, 17.000000, 18.000000
4.499695, 3.781200, 14.000000, 16.000000
4.499695, 3.781200, 14.000000, 16.000000
4.499695, 3.781200, 14.000000, 16.000000
4.499695, 3.781200, 14.000000, 16.000000
4.499695, 3.781200, 14.000000, 16.000000
5.038535, 3.635063, 14.000000, 17.000000
5.038535, 3.635063, 14.000000, 17.000000
4.965616, 3.074500, 14.000000, 18.000000
4.965616, 3.074500, 14.000000, 18.000000
4.965616, 3.074500, 14.000000, 18.000000
4.723440, 2.720064, 16.000000, 20.000000
5.186041, 2.912243, 16.000000, 19.000000
5.186041, 2.912243, 16.000000, 19.000000
5.186041, 2.912243, 16.000000, 19.000000
5.186041, 2.912243, 16.000000, 19.000000
5.186041, 2.912243, 16.000000, 19.000000
5.186041, 2.912243, 16.000000, 19.000000
4.967676, 2.673207, 17.000000, 19.000000
4.967676, 2.673207, 17.000000, 19.000000
4.967676, 2.673207, 17.000000, 19.000000
4.967676, 2.673207, 17.000000, 19.000000
4.967676, 2.673207, 17.000000, 19.000000
4.967676, 2.673207, 17.000000, 19.000000
4.967676, 2.673207, 17.000000, 19.000000
4.967676, 2.673207, 17.000000, 19.000000
4.967676, 2.673207, 17.000000, 19.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.045110, 2.566376, 17.000000, 18.000000
5.153334, 2.980061, 19.000000, 21.000000
5.343667, 3.003110, 19.000000, 20.000000
5.019075, 3.192283, 19.000000, 20.000000
4.725410, 3.239897, 16.000000, 19.000000
4.504881, 2.919253, 17.000000, 18.000000
4.504881, 2.919253, 17.000000, 18.000000
4.504881, 2.919253, 17.000000, 18.000000
4.596792, 3.152065, 15.000000, 17.000000
4.822273, 3.194299, 16.000000, 18.000000
4.822273, 3.194299, 16.000000, 18.000000
4.822273, 3.194299, 16.000000, 18.000000
4.822273, 3.194299, 16.000000, 18.000000
5.083295, 2.651182, 15.000000, 16.000000
5.083295, 2.651182, 15.000000, 16.000000
5.083295, 2.651182, 15.000000, 16.000000
5.083295, 2.651182, 15.000000, 16.000000
5.189064, 2.375140, 15.000000, 18.000000
5.189064, 2.375140, 15.000000, 18.000000
5.189064, 2.375140, 15.000000, 18.000000
5.189064, 2.375140, 15.000000, 18.000000
5.189064, 2.375140, 15.000000, 18.000000
5.189064, 2.375140, 15.000000, 18.000000
5.189064, 2.375140, 15.000000, 18.000000
5.189064, 2.375140, 15.000000, 18.000000
5.189064, 2.375140, 15.000000, 18.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
5.153818, 2.513896, 16.000000, 17.000000
4.971439, 3.152729, 17.000000, 19.000000
5.208212, 3.104179, 18.000000, 20.000000
5.935171, 3.003893, 18.000000, 19.000000
5.935171, 3.003893, 18.000000, 19.000000
5.935171, 3.003893, 18.000000, 19.000000
6.223699, 2.949230, 16.000000, 18.000000
6.223699, 2.949230, 16.000000, 18.000000
6.037654, 2.992026, 15.000000, 17.000000
6.037654, 2.992026, 15.000000, 17.000000
5.964175, 3.139575, 15.000000, 17.000000
5.964175, 3.139575, 15.000000, 17.000000
5.964175, 3.139575, 15.000000, 17.000000
5.964175, 3.139575, 15.000000, 17.000000
5.873641, 3.411730, 15.000000, 18.000000
5.873641, 3.411730, 15.000000, 18.000000
5.873641, 3.411730, 15.000000, 18.000000
5.873641, 3.411730, 15.000000, 18.000000
5.873641, 3.411730, 15.000000, 18.000000
5.873641, 3.411730, 15.000000, 18.000000
5.802762, 3.914193, 17.000000, 19.000000
5.802762, 3.914193, 17.000000, 19.000000
5.802762, 3.914193, 17.000000, 19.000000
6.381679, 3.743232, 15.000000, 18.000000
6.720421, 3.600129, 16.000000, 19.000000
6.720421, 3.600129, 16.000000, 19.000000
6.720421, 3.600129, 16.000000, 19.000000
6.319895, 3.814248, 16.000000, 19.000000
6.319895, 3.814248, 16.000000, 19.000000
6.273647, 3.883679, 17.000000, 18.000000
6.273647, 3.883679, 17.000000, 18.000000
6.475462, 3.355662, 15.000000, 16.000000
6.475462, 3.355662, 15.000000, 16.000000
6.475462, 3.355662, 15.000000, 16.000000
6.475462, 3.355662, 15.000000, 16.000000
6.475462, 3.355662, 15.000000, 16.000000
6.475462, 3.355662, 15.000000, 16.000000
6.475462, 3.355662, 15.000000, 16.000000
6.475462, 3.355662, 15.000000, 16.000000
6.475462, 3.355662, 15.000000, 16.000000
6.490262, 3.112730, 16.000000, 18.000000
6.490262, 3.112730, 16.000000, 18.000000
6.490262, 3.112730, 16.000000, 18.000000
6.490262, 3.112730, 16.000000, 18.000000
6.490262, 3.112730, 16.000000, 18.000000
6.778378, 2.851961, 16.000000, 18.000000
6.962713, 3.004467, 15.000000, 16.000000
6.962713, 3.004467, 15.000000, 16.000000
6.962713, 3.004467, 15.000000, 16.000000
6.962713, 3.004467, 15.000000, 16.000000
6.962713, 3.004467, 15.000000, 16.000000
6.962713, 3.004467, 15.000000, 16.000000
6.962713, 3.004467, 15.000000, 16.000000
6.930358, 3.240227, 15.000000, 17.000000
6.938441, 3.336568, 15.000000, 18.000000
6.938441, 3.336568, 15.000000, 18.000000
6.938441, 3.336568, 15.000000, 18.000000
6.938441, 3.336568, 15.000000, 18.000000
6.938441, 3.336568, 15.000000, 18.000000
7.054864, 2.979428, 15.000000, 18.000000
7.054864, 2.979428, 15.000000, 18.000000
7.054864, 2.979428, 15.000000, 18.000000
7.054864, 2.979428, 15.000000, 18.000000
6.830898, 3.000275, 15.000000, 18.000000
6.830898, 3.000275, 15.000000, 18.000000
6.919476, 2.921258, 14.000000, 15.000000
6.919476, 2.921258, 14.000000, 15.000000
6.919476, 2.921258, 14.000000, 15.000000
6.997060, 3.214026, 12.000000, 15.000000
6.186079, 2.900266, 12.000000, 18.000000
6.186079, 2.900266, 12.000000, 18.000000
6.083243, 2.642500, 11.000000, 16.000000
6.104505, 2.277129, 12.000000, 15.000000
6.479597, 2.534436, 13.000000, 14.000000
6.779903, 2.593735, 14.000000, 15.000000
6.977913, 2.792561, 12.000000, 16.000000
6.977913, 2.792561, 12.000000, 16.000000
6.977913, 2.792561, 12.000000, 16.000000
6.977913, 2.792561, 12.000000, 16.000000
6.977913, 2.792561, 12.000000, 16.000000
6.915018, 2.994700, 16.000000, 18.000000
6.915018, 2.994700, 16.000000, 18.000000
6.915018, 2.994700, 16.000000, 18.000000
6.915018, 2.994700, 16.000000, 18.000000
6.915018, 2.994700, 16.000000, 18.000000
6.915018, 2.994700, 16.000000, 18.000000
7.278571, 3.077621, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.133601, 3.096082, 16.000000, 17.000000
7.577054, 2.606504, 17.000000, 19.000000
7.313153, 2.778744, 19.000000, 20.000000
7.313153, 2.778744, 19.000000, 20.000000
7.384633, 3.137334, 17.000000, 19.000000
7.384633, 3.137334, 17.000000, 19.000000
7.384633, 3.137334, 17.000000, 19.000000
7.384633, 3.137334, 17.000000, 19.000000
7.384633, 3.137334, 17.000000, 19.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.137068, 2.666155, 16.000000, 17.000000
7.321860, 3.154492, 16.000000, 18.000000
7.321860, 3.154492, 16.000000, 18.000000
7.321860, 3.154492, 16.000000, 18.000000
7.321860, 3.154492, 16.000000, 18.000000
7.321860, 3.154492, 16.000000, 18.000000
7.321860, 3.154492, 16.000000, 18.000000
7.321860, 3.154492, 16.000000, 18.000000
7.120903, 3.359392, 16.000000, 17.000000
7.120903, 3.359392, 16.000000, 17.000000
7.120903, 3.359392, 16.000000, 17.000000
6.979752, 3.647445, 14.000000, 15.000000
6.979752, 3.647445, 14.000000, 15.000000
6.979752, 3.647445, 14.000000, 15.000000
6.979752, 3.647445, 14.000000, 15.000000
6.736304, 3.574347, 15.000000, 16.000000
6.736304, 3.574347, 15.000000, 16.000000
6.736304, 3.574347, 15.000000, 16.000000
6.736304, 3.574347, 15.000000, 16.000000
7.123874, 3.487327, 17.000000, 18.000000
7.123874, 3.487327, 17.000000, 18.000000
7.123874, 3.487327, 17.000000, 18.000000
7.123874, 3.487327, 17.000000, 18.000000
7.123874, 3.487327, 17.000000, 18.000000
7.123874, 3.487327, 17.000000, 18.000000
7.123874, 3.487327, 17.000000, 18.000000
7.123874, 3.487327, 17.000000, 18.000000
7.123874, 3.487327, 17.000000, 18.000000
7.123874, 3.487327, 17.000000, 18.000000
7.060106, 3.384920, 16.000000, 18.000000
7.060106, 3.384920, 16.000000, 18.000000
7.060106, 3.384920, 16.000000, 18.000000
7.060106, 3.384920, 16.000000, 18.000000
7.060106, 3.384920, 16.000000, 18.000000
7.060106, 3.384920, 16.000000, 18.000000
7.060106, 3.384920, 16.000000, 18.000000
7.060106, 3.384920, 16.000000, 18.000000
7.060106, 3.384920, 16.000000, 18.000000
7.060106, 3.384920, 16.000000, 18.000000
7.090067, 3.727231, 17.000000, 18.000000
7.090067, 3.727231, 17.000000, 18.000000
7.090067, 3.727231, 17.000000, 18.000000
7.090067, 3.727231, 17.000000, 18.000000
7.090067, 3.727231, 17.000000, 18.000000
7.337696, 3.630046, 16.000000, 18.000000
7.337696, 3.630046, 16.000000, 18.000000
6.975703, 3.616664, 16.000000, 20.000000
7.179945, 3.765285, 14.000000, 17.000000
7.179945, 3.765285, 14.000000, 17.000000
7.179945, 3.765285, 14.000000, 17.000000
7.492522, 3.580802, 14.000000, 17.000000
7.492522, 3.580802, 14.000000, 17.000000
7.317026, 3.546501, 16.000000, 17.000000
7.317026, 3.546501, 16.000000, 17.000000
7.317026, 3.546501, 16.000000, 17.000000
7.636036, 3.563413, 17.000000, 19.000000
7.636036, 3.563413, 17.000000, 19.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.820639, 3.054982, 20.000000, 21.000000
7.980402, 2.417424, 20.000000, 22.000000
7.980402, 2.417424, 20.000000, 22.000000
7.980402, 2.417424, 20.000000, 22.000000
7.980402, 2.417424, 20.000000, 22.000000
7.980402, 2.417424, 20.000000, 22.000000
8.242588, 2.367950, 21.000000, 24.000000
8.242588, 2.367950, 21.000000, 24.000000
8.490048, 2.617930, 22.000000, 23.000000
8.490048, 2.617930, 22.000000, 23.000000
8.490048, 2.617930, 22.000000, 23.000000
8.490048, 2.617930, 22.000000, 23.000000
8.490048, 2.617930, 22.000000, 23.000000
8.691581, 2.820627, 19.000000, 21.000000
8.691581, 2.820627, 19.000000, 21.000000
8.691581, 2.820627, 19.000000, 21.000000
8.691581, 2.820627, 19.000000, 21.000000
8.691581, 2.820627, 19.000000, 21.000000
8.938214, 2.216898, 18.000000, 19.000000
8.938214, 2.216898, 18.000000, 19.000000
8.938214, 2.216898, 18.000000, 19.000000
8.938214, 2.216898, 18.000000, 19.000000
8.938214, 2.216898, 18.000000, 19.000000
8.938214, 2.216898, 18.000000, 19.000000
8.938214, 2.216898, 18.000000, 19.000000
8.938214, 2.216898, 18.000000, 19.000000
8.938214, 2.216898, 18.000000, 19.000000
9.015464, 2.276837, 16.000000, 18.000000
9.015464, 2.276837, 16.000000, 18.000000
9.015464, 2.276837, 16.000000, 18.000000
9.015464, 2.276837, 16.000000, 18.000000
9.015464, 2.276837, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.025310, 2.524327, 16.000000, 18.000000
9.263598, 2.532523, 17.000000, 18.000000
9.263598, 2.532523, 17.000000, 18.000000
9.263598, 2.532523, 17.000000, 18.000000
9.263598, 2.532523, 17.000000, 18.000000
9.455476, 2.481067, 19.000000, 20.000000
9.045958, 2.251952, 18.000000, 19.000000
8.848975, 2.555307, 19.000000, 20.000000
8.848975, 2.555307, 19.000000, 20.000000
8.848975, 2.555307, 19.000000, 20.000000
8.223313, 2.311472, 18.000000, 21.000000
8.223313, 2.311472, 18.000000, 21.000000
8.379621, 2.884163, 18.000000, 19.000000
8.379621, 2.884163, 18.000000, 19.000000
8.379621, 2.884163, 18.000000, 19.000000
8.379621, 2.884163, 18.000000, 19.000000
8.379621, 2.884163, 18.000000, 19.000000
8.379621, 2.884163, 18.000000, 19.000000
8.379621, 2.884163, 18.000000, 19.000000
8.379621, 2.884163, 18.000000, 19.000000
8.379621, 2.884163, 18.000000, 19.000000
8.379621, 2.884163, 18.000000, 19.000000
8.379621, 2.884163, 18.000000, 19.000000
8.622280, 3.080223, 17.000000, 18.000000
8.622280, 3.080223, 17.000000, 18.000000
8.622280, 3.080223, 17.000000, 18.000000
8.635806, 2.912292, 15.000000, 17.000000
8.635806, 2.912292, 15.000000, 17.000000
8.635806, 2.912292, 15.000000, 17.000000
8.635806, 2.912292, 15.000000, 17.000000
8.635806, 2.912292, 15.000000, 17.000000
8.635806, 2.912292, 15.000000, 17.000000
8.635806, 2.912292, 15.000000, 17.000000
8.635806, 2.912292, 15.000000, 17.000000
8.635806, 2.912292, 15.000000, 17.000000
8.635806, 2.912292, 15.000000, 17.000000
8.635806, 2.912292, 15.000000, 17.000000
8.635806, 2.912292, 15.000000, 17.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.414342, 3.318681, 16.000000, 18.000000
8.400863, 3.039572, 15.000000, 17.000000
8.400863, 3.039572, 15.000000, 17.000000
8.400863, 3.039572, 15.000000, 17.000000
8.400863, 3.039572, 15.000000, 17.000000
8.400863, 3.039572, 15.000000, 17.000000
8.870771, 2.868817, 14.000000, 15.000000
8.629581, 2.958186, 17.000000, 19.000000
8.629581, 2.958186, 17.000000, 19.000000
8.629581, 2.958186, 17.000000, 19.000000
8.629581, 2.958186, 17.000000, 19.000000
8.473881, 2.742519, 15.000000, 18.000000
8.097604, 3.075425, 17.000000, 18.000000
8.097604, 3.075425, 17.000000, 18.000000
